# Lambda	SNR
0.9554432385874246	0.770449511268479
0.9555416020671835	0.6574857509138194
0.9556399655469422	0.7128759576540362
0.9557383290267011	0.8595169351223407
0.95583669250646	0.9294135357729427
0.9559350559862189	0.9082591543882597
0.9560334194659775	0.9263909510976864
0.9561317829457364	1.0212857175906298
0.9562301464254953	1.1075485634439561
0.9563285099052541	1.1306365036129673
0.9564268733850129	1.0885231914897338
0.9565252368647718	1.0193520878801885
0.9566236003445305	0.9662105327551838
0.9567219638242894	0.8967560859308831
0.9568203273040483	0.7113706269099851
0.9569186907838071	0.4977262882100314
0.9570170542635659	0.4726275386922165
0.9571154177433248	0.6577841039016702
0.9572137812230836	0.9435942324195371
0.9573121447028423	1.0645852531742825
0.9574105081826012	1.102494742033471
0.9575088716623601	1.1598656707477641
0.957607235142119	1.208791929600293
0.9577055986218777	1.225566176916526
0.9578039621016365	1.2196654566991734
0.9579023255813954	1.2086786961772094
0.9580006890611541	1.2028015699738275
0.958099052540913	1.168591280108747
0.9581974160206719	1.0694166489959125
0.9582957795004305	0.9750881944755534
0.9583941429801894	0.9924438517686167
0.9584925064599483	1.1118560357796263
0.9585908699397072	1.2201122215799574
0.9586892334194659	1.258307774081252
0.9587875968992248	1.2489826303015132
0.9588859603789837	1.218568122988302
0.9589843238587424	1.166814275859304
0.9590826873385013	1.0851315804480577
0.9591810508182601	1.0269874415489484
0.959279414298019	1.0369394926506743
0.9593777777777778	1.061158540054064
0.9594761412575367	1.0860541410843754
0.9595745047372956	1.1383493826874198
0.9596728682170542	1.1896349582883077
0.9597712316968131	1.2337703669961146
0.959869595176572	1.2629563069113892
0.9599679586563307	1.2453627737101105
0.9600663221360896	1.2109329609607196
0.9601646856158484	1.2209885197971242
0.9602630490956073	1.2693856456728376
0.960361412575366	1.3102569393105796
0.9604597760551249	1.3279748101806244
0.9605581395348838	1.303667792881517
0.9606565030146424	1.220433519233283
0.9607548664944013	1.1334688000115358
0.9608532299741602	1.1019123409298688
0.9609515934539191	1.059416910791977
0.9610499569336778	1.037454287995675
0.9611483204134367	1.120900529647504
0.9612466838931956	1.2181813669427068
0.9613450473729542	1.2823816442718712
0.9614434108527131	1.3298554558673468
0.961541774332472	1.3318199626169853
0.9616401378122308	1.2802020114518327
0.9617385012919897	1.224266438000417
0.9618368647717486	1.2358979127786307
0.9619352282515073	1.2768535327235555
0.9620335917312661	1.2667528324941066
0.962131955211025	1.1921349591955872
0.9622303186907839	1.0206842818856063
0.9623286821705426	0.8720191691735542
0.9624270456503015	0.9157637391998055
0.9625254091300603	1.0915721228721065
0.9626237726098192	1.2178138473617959
0.9627221360895779	1.2373389652814275
0.9628204995693368	1.2054316966188963
0.9629188630490957	1.213225388548396
0.9630172265288544	1.2666463813941466
0.9631155900086132	1.3069782043925178
0.9632139534883721	1.3322265979867218
0.9633123169681308	1.3538319131439174
0.9634106804478897	1.3668151680167941
0.9635090439276486	1.3685026311694268
0.9636074074074075	1.3586264562468546
0.9637057708871661	1.324183596941235
0.963804134366925	1.2446313560215605
0.9639024978466839	1.148608214017728
0.9640008613264427	1.1246704204634304
0.9640992248062016	1.1994416275040694
0.9641975882859604	1.2663064711392893
0.9642959517657193	1.280712845122233
0.964394315245478	1.3039980214581504
0.9644926787252369	1.3308590531124764
0.9645910422049958	1.3144626620174997
0.9646894056847545	1.235971313766055
0.9647877691645134	1.1469729771264592
0.9648861326442723	1.1582668830798513
0.9649844961240309	1.2484129761233402
0.9650828596037898	1.3105941103040084
0.9651812230835487	1.3318139246690681
0.9652795865633076	1.3409265988730426
0.9653779500430663	1.3336667922382675
0.9654763135228251	1.3104086852765955
0.965574677002584	1.2966336884225422
0.9656730404823427	1.3023017491278577
0.9657714039621016	1.3130658777958555
0.9658697674418605	1.3176351604998913
0.9659681309216194	1.3093419511547046
0.966066494401378	1.2855004341434746
0.9661648578811369	1.2555290129487888
0.9662632213608958	1.2383770138025911
0.9663615848406545	1.20720882461244
0.9664599483204134	1.1622079447452167
0.9665583118001723	1.1720465473580786
0.966656675279931	1.231326428102447
0.9667550387596899	1.280634882343761
0.9668534022394488	1.2942494090992236
0.9669517657192076	1.2174507702760622
0.9670501291989664	1.0474326538087717
0.9671484926787253	0.9629996980570377
0.9672468561584842	1.0529056164678827
0.9673452196382428	1.2043334736736513
0.9674435831180017	1.3031005060739185
0.9675419465977606	1.3070261522889974
0.9676403100775195	1.2488912932096288
0.9677386735572782	1.250615215699387
0.967837037037037	1.3226566203061294
0.9679354005167959	1.3705049010757444
0.9680337639965546	1.362600990567247
0.9681321274763135	1.2742426775228437
0.9682304909560724	1.0851783753479112
0.968328854435831	0.8526483207778885
0.9684272179155899	0.6886218597319741
0.9685255813953488	0.7174357538324202
0.9686239448751077	0.9850905112946571
