# Lambda	Flux
1.5258449520586574	2741628.575178821
1.5258746756909192	2783816.1285371184
1.525904399323181	2799994.018885622
1.5259341229554426	2803832.953006267
1.5259638465877041	2808380.946203003
1.525993570219966	2814721.418907353
1.5260232938522276	2818804.053772711
1.5260530174844895	2821245.706603927
1.526082741116751	2823107.6301905923
1.5261124647490127	2821694.842908062
1.5261421883812745	2813500.607146682
1.5261719120135362	2803360.4097343143
1.526201635645798	2803216.826177708
1.5262313592780596	2812485.2162594087
1.5262610829103211	2822065.225807897
1.526290806542583	2828910.7652198556
1.5263205301748446	2833967.5920832655
1.5263502538071065	2836551.055063548
1.526379977439368	2834345.203926795
1.5264097010716298	2821253.6743528964
1.5264394247038915	2794106.786973503
1.5264691483361532	2775030.325411211
1.526498871968415	2788703.949304307
1.5265285956006767	2816817.5559865604
1.5265583192329382	2834914.6970611108
1.5265880428652001	2843086.105390175
1.5266177664974616	2847204.6836907705
1.5266474901297236	2848483.5148247816
1.526677213761985	2842670.6780878506
1.5267069373942468	2815769.3175344765
1.5267366610265085	2753498.748117836
1.5267663846587702	2695947.0900701717
1.526796108291032	2715185.3725704057
1.5268258319232937	2785411.546403203
1.5268555555555552	2835497.1070584236
1.5268852791878171	2855462.298599015
1.5269150028200786	2862629.143831739
1.5269447264523406	2867022.3374582934
1.526974450084602	2870988.2441302645
1.5270041737168638	2873891.8173525436
1.5270338973491255	2875562.0493298876
1.5270636209813873	2876087.005631466
1.527093344613649	2876135.4428473986
1.5271230682459107	2876818.22706524
1.5271527918781722	2878307.738657147
1.5271825155104342	2880359.253325477
1.5272122391426957	2881543.186116237
1.5272419627749576	2880524.4692257238
1.527271686407219	2876497.244082001
1.5273014100394808	2860723.1923566274
1.5273311336717426	2813909.496826803
1.5273608573040043	2746973.8495908626
1.527390580936266	2732335.1658675484
1.5274203045685277	2792102.194451886
1.5274500282007895	2854150.2991616707
1.5274797518330512	2882421.9065983654
1.5275094754653127	2892319.266080913
1.5275391990975746	2895871.086529688
1.5275689227298361	2897107.0020401175
1.527598646362098	2899190.5453574224
1.5276283699943596	2903063.6344493134
1.5276580936266213	2906504.905350782
1.527687817258883	2908810.159516765
1.5277175408911448	2911306.7460347433
1.5277472645234065	2913450.997161671
1.5277769881556682	2914366.1565685784
1.52780671178793	2915303.713490742
1.5278364354201917	2917115.879017754
1.5278661590524532	2918496.5121772117
1.527895882684715	2918532.8985981606
1.5279256063169766	2916057.0382525534
1.5279553299492383	2908486.2103533116
1.5279850535815	2899097.9714372414
1.5280147772137618	2900178.056490845
1.5280445008460235	2912843.5687788525
1.5280742244782852	2924724.1461604275
1.528103948110547	2930295.5517699174
1.5281336717428087	2932627.390504132
1.5281633953750702	2934931.034268056
1.5281931190073321	2937058.652281006
1.5282228426395936	2938226.2724604434
1.5282525662718554	2938547.469958094
1.528282289904117	2939085.9703647993
1.5283120135363788	2941133.8878388694
1.5283417371686405	2944054.38536679
1.5283714608009022	2946609.153980556
1.528401184433164	2948622.7606342705
1.5284309080654257	2950043.328424737
1.5284606316976874	2950906.1020517154
1.5284903553299491	2952089.9672256676
1.5285200789622106	2953518.2263747375
1.5285498025944724	2954634.116914518
1.528579526226734	2955253.366697555
1.5286092498589958	2954847.7178724543
1.5286389734912575	2952691.0026134853
1.5286686971235193	2942606.2810715204
1.528698420755781	2906797.408140296
1.5287281443880427	2846258.4263027036
1.5287578680203044	2823118.673283474
1.5287875916525662	2871197.347224688
1.5288173152848277	2930233.2276368765
1.5288470389170894	2959620.64372224
1.5288767625493511	2969954.5231556827
1.5289064861816128	2974195.113919022
1.5289362098138746	2976390.0390227432
1.5289659334461363	2977690.141047584
1.528995657078398	2979412.2612132314
1.5290253807106597	2982042.456622511
1.5290551043429215	2984567.7985405405
1.5290848279751832	2986303.4226882784
1.529114551607445	2987142.520460863
1.5291442752397064	2986903.2607550356
1.5291739988719681	2985353.319016045
1.5292037225042299	2983305.948906599
1.5292334461364916	2984103.1100811264
1.5292631697687533	2988574.248299153
1.529292893401015	2992707.221848758
1.5293226170332768	2994558.0329013453
1.5293523406655385	2996297.987259827
1.5293820642978002	2999214.4753047735
1.529411787930062	3001920.7777847694
1.5294415115623237	3003679.994757742
1.5294712351945854	3003827.480411013
1.529500958826847	3001408.6702641267
1.5295306824591086	2996701.6130202063
1.5295604060913703	2987848.461322284
1.529590129723632	2972260.7628294053
1.5296198533558938	2960760.2998424824
1.5296495769881555	2966884.626536223
1.5296793006204172	2981723.4022609615
1.529709024252679	2986702.3585937135
1.5297387478849407	2976860.4874317744
1.5297684715172024	2971528.803520368
1.529798195149464	2986177.3448310816
1.5298279187817256	3006088.028291517
1.5298576424139874	3016808.233096344
1.529887366046249	3020186.693580633
1.5299170896785108	3021529.8035631226
1.5299468133107725	3022224.780649257
1.5299765369430343	3024615.813586786
1.530006260575296	3029352.2815356683
1.5300359842075577	3032642.9646424456
1.5300657078398194	3034422.12737062
1.530095431472081	3037065.1337894485
1.5301251551043429	3039154.5319537097
1.5301548787366044	3038033.4242427866
1.530184602368866	3028479.0149677442
1.5302143260011278	3006920.9815147286
1.5302440496333896	2994753.643589072
1.5302737732656513	3007828.2730911346
1.530303496897913	3014916.4153290354
1.5303332205301747	2996831.873906206
1.5303629441624365	2982866.4374279226
1.530392667794698	3000790.5122357598
1.53042239142696	3031970.04954467
1.5304521150592214	3049731.9861365585
1.5304818386914834	3053668.924177079
1.5305115623237449	3053569.8368673017
1.5305412859560066	3055261.937285705
1.5305710095882683	3057580.793666856
1.53060073322053	3058397.755642255
1.5306304568527918	3057512.7694524853
1.5306601804850535	3059163.0140232686
1.530689904117315	3065112.8990431614
1.530719627749577	3070393.607828493
1.5307493513818384	3071553.6031269543
1.5307790750141004	3070262.758914141
1.5308087986463619	3071920.3102547647
1.5308385222786236	3076824.9258685606
1.5308682459108853	3079454.4906748063
1.530897969543147	3077129.4441699903
1.5309276931754088	3073238.1342960787
1.5309574168076705	3073567.7359305075
1.530987140439932	3077645.000391501
1.531016864072194	3080033.3409308274
1.5310465877044555	3078566.131750978
1.5310763113367174	3077810.283768935
1.531106034968979	3081349.2889944003
1.5311357586012408	3085458.8168214075
1.5311654822335024	3087029.544216632
1.531195205865764	3086466.3119404344
1.5312249294980258	3079139.654205327
1.5312546531302875	3054367.3012421243
1.5312843767625492	3021157.2582392665
1.531314100394811	2998091.8068859023
1.5313438240270725	2971207.991549575
1.5313735476593344	2957489.4889308005
1.531403271291596	2999490.736287131
1.5314329949238579	3061427.0379474987
1.5314627185561194	3096701.822011777
1.531492442188381	3109946.5851413347
1.5315221658206428	3115296.439545897
1.5315518894529045	3117371.187404312
1.5315816130851663	3117056.009176074
1.531611336717428	3113384.9772248627
1.5316410603496895	3108579.184236549
1.5316707839819514	3111416.578626434
1.531700507614213	3120656.3036029125
1.531730231246475	3126745.4007135583
1.5317599548787364	3129007.8332110336
1.5317896785109981	3131150.6106777415
1.5318194021432598	3133182.286282971
1.5318491257755216	3133178.5360118044
1.5318788494077833	3128800.9620979913
1.531908573040045	3118313.6462600315
1.5319382966723065	3109935.5453169993
1.5319680203045685	3116859.626490076
1.53199774393683	3132869.6053553773
1.532027467569092	3143895.482144154
1.5320571912013534	3148474.870282405
1.5320869148336151	3149938.319855841
1.5321166384658769	3149903.956038768
1.5321463620981386	3149764.4499229654
1.5321760857304003	3148273.5374299358
1.532205809362662	3140093.9591864604
1.5322355329949235	3130365.8768642377
1.5322652566271855	3135018.751580508
1.532294980259447	3149665.780677082
1.532324703891709	3158926.508745101
1.5323544275239704	3161437.9261023807
1.5323841511562322	3161619.3622533954
1.532413874788494	3162507.247475453
1.5324435984207556	3164915.413449502
1.5324733220530173	3164441.118222776
1.532503045685279	3153334.600336043
1.5325327693175406	3137087.4104131153
1.5325624929498025	3137317.8419701336
1.532592216582064	3152907.366049552
1.532621940214326	3166305.0403484176
1.5326516638465875	3175258.778733084
1.5326813874788492	3180364.6527988003
1.532711111111111	3181396.7571007377
1.5327408347433726	3180273.062299293
1.5327705583756344	3177569.757520354
1.532800282007896	3168101.0871134256
1.5328300056401578	3150526.751275959
1.5328597292724195	3147157.800667824
1.532889452904681	3167028.4875279414
1.532919176536943	3185243.0425066366
1.5329489001692045	3191572.650792812
1.5329786238014664	3193025.574164293
1.533008347433728	3195049.063593239
1.5330380710659897	3198298.906354187
1.5330677946982514	3199312.0825574948
1.533097518330513	3191506.2805523113
1.5331272419627748	3169337.9316179124
1.5331569655950366	3151715.650302194
1.533186689227298	3165310.8359385203
1.53321641285956	3192961.417195111
1.5332461364918215	3209290.158744854
1.5332758601240835	3214466.4775597486
1.533305583756345	3214973.1595244817
1.5333353073886067	3215233.686102321
1.5333650310208684	3216919.638676659
1.5333947546531301	3214382.578123851
1.5334244782853919	3196199.521018873
1.5334542019176536	3167314.7188979588
1.533483925549915	3164513.4153809748
1.533513649182177	3194625.4688371704
1.5335433728144385	3220601.4195583826
1.5335730964467005	3229780.3863278865
1.533602820078962	3231931.788246727
1.5336325437112237	3233257.0204051984
1.5336622673434854	3233971.467654885
1.5336919909757472	3232375.6866158936
1.5337217146080089	3222276.788740559
1.5337514382402706	3194048.1606370048
1.533781161872532	3166275.4832069348
1.533810885504794	3179330.88626307
1.5338406091370556	3216991.3897411646
1.5338703327693175	3238724.960657258
1.533900056401579	3241094.1339871245
1.5339297800338407	3230614.0700140228
1.5339595036661025	3215589.4229215933
1.5339892272983642	3214153.405538996
1.534018950930626	3226065.7153296433
1.5340486745628876	3224945.7730100793
1.5340783981951491	3195764.41928024
1.534108121827411	3172502.938595476
1.5341378454596726	3196243.158196812
1.5341675690919345	3237441.474149915
1.534197292724196	3259549.513691666
1.5342270163564578	3266516.027449842
1.5342567399887195	3268946.498758583
1.5342864636209812	3270194.078312103
1.534316187253243	3270780.5475901216
1.5343459108855046	3267634.8073695237
1.5343756345177662	3248906.48596896
1.534405358150028	3208386.106423191
1.5344350817822896	3184293.903368966
1.5344648054145515	3213281.512851601
1.534494529046813	3256837.2670242703
1.5345242526790748	3277675.541563222
1.5345539763113365	3282333.246741157
1.5345836999435982	3282933.366590814
1.53461342357586	3284313.5712178946
1.5346431472081217	3287147.604985989
1.5346728708403832	3286740.6135478835
1.5347025944726451	3270003.0891958307
1.5347323181049066	3228257.906305738
1.5347620417371686	3198938.0055713262
1.53479176536943	3226129.92261574
1.534821489001692	3272582.296254306
1.5348512126339535	3295335.776916984
1.5348809362662152	3300076.383181267
1.534910659898477	3297248.508199485
1.5349403835307387	3285945.798820634
1.5349701071630004	3271610.731023055
1.5349998307952621	3270806.039892664
1.5350295544275236	3272729.521604206
1.5350592780597856	3244431.5704190866
1.535089001692047	3202951.379657507
1.535118725324309	3200314.4155452
1.5351484489565705	3225591.602121425
1.5351781725888323	3254972.5220608464
1.535207896221094	3286904.153529273
1.5352376198533557	3307285.6119794487
1.5352673434856174	3314785.9382305434
1.5352970671178792	3319491.690957931
1.5353267907501407	3322632.2237632773
1.5353565143824026	3316708.9008894656
1.5353862380146641	3288002.695423703
1.535415961646926	3244812.5446312022
1.5354456852791876	3240777.5582152684
1.5354754089114493	3285273.4378050813
1.535505132543711	3324100.9118396905
1.5355348561759727	3338898.1789712077
1.5355645798082345	3343221.588543056
1.5355943034404962	3345171.3410308645
1.5356240270727577	3346601.727100767
1.5356537507050196	3347131.933190746
1.5356834743372811	3342818.118518686
1.535713197969543	3321012.680249655
1.5357429216018046	3271516.1043114895
1.5357726452340663	3232647.2781479033
1.535802368866328	3257263.560577541
1.5358320924985898	3311796.311208608
1.5358618161308515	3344532.4300394636
1.5358915397631132	3356129.353501118
1.5359212633953747	3359229.7666694378
1.5359509870276367	3359373.8359232224
1.5359807106598982	3359052.3742988086
1.53601043429216	3358533.5630765692
1.5360401579244216	3353993.002786862
1.5360698815566833	3332150.920586936
1.536099605188945	3293876.2655694606
1.5361293288212068	3284478.557484137
1.5361590524534685	3321188.900511761
1.5361887760857302	3357750.3791129463
1.5362184997179917	3371404.8219320737
1.5362482233502537	3370324.769146324
1.5362779469825152	3365341.5227915635
1.5363076706147771	3368818.697121672
1.5363373942470386	3379316.86270538
1.5363671178793004	3385429.270287879
1.536396841511562	3381015.23515143
1.5364265651438238	3358678.934338576
1.5364562887760855	3327642.680841997
1.5364860124083473	3327564.533352279
1.536515736040609	3360385.0307885217
1.5365454596728707	3386726.37585511
1.5365751833051322	3396926.5121384417
1.5366049069373942	3400920.4964243034
1.5366346305696557	3402723.953741755
1.5366643542019176	3402716.1254683305
1.536694077834179	3400369.7294634623
1.5367238014664408	3394209.2383267833
1.5367535250987026	3384944.1958286557
1.5367832487309643	3371220.4161330084
1.536812972363226	3356245.1170702255
1.5368426959954877	3363169.8587935898
1.5368724196277492	3390902.966525428
1.5369021432600112	3411399.1895591384
1.5369318668922727	3419109.3748258096
1.5369615905245346	3421770.2851567785
1.5369913141567961	3422895.5034566815
1.5370210377890579	3423096.1958087636
1.5370507614213196	3421812.99622273
1.5370804850535813	3415689.0931188706
1.537110208685843	3394878.51571921
1.5371399323181048	3354737.145843221
1.5371696559503663	3327495.7126729065
1.5371993795826282	3350333.1451462167
1.5372291032148897	3396937.764157411
1.5372588268471516	3426334.7374037723
1.5372885504794132	3437446.1402483955
1.5373182741116749	3441845.1420780653
1.5373479977439366	3444355.584177713
1.5373777213761983	3445840.477883151
1.53740744500846	3446730.3805206465
1.5374371686407218	3448066.523484593
1.5374668922729833	3449321.695638897
1.5374966159052452	3447944.70216075
1.5375263395375067	3443145.2106326395
1.5375560631697687	3438172.725116299
1.5375857868020302	3433480.3216599477
1.537615510434292	3430990.6602971223
1.5376452340665536	3439281.896653766
1.5376749576988153	3453263.2217572583
1.537704681331077	3462297.0394838294
1.5377344049633388	3466269.2325654407
1.5377641285956005	3468212.2181891645
1.5377938522278622	3469342.810292572
1.5378235758601237	3470640.4247363107
1.5378532994923857	3472768.240517468
1.5378830231246472	3474992.9883475066
1.537912746756909	3476741.123795084
1.5379424703891706	3478361.731825456
1.5379721940214324	3479900.316357214
1.538001917653694	3480761.429119872
1.5380316412859558	3479157.5674362374
1.5380613649182175	3472086.4226975236
1.5380910885504793	3463735.8405545577
1.538120812182741	3466980.9381570946
1.5381505358150027	3479814.4657232435
1.5381802594472642	3489230.113432105
1.538209983079526	3493174.670246918
1.5382397067117877	3494785.320633481
1.5382694303440494	3495248.819190653
1.5382991539763111	3495486.357101416
1.5383288776085728	3496922.36590926
1.5383586012408346	3499156.0931708775
1.5383883248730963	3499533.758696409
1.538418048505358	3492458.641622812
1.5384477721376197	3474338.1371505414
1.5384774957698812	3462407.878174458
1.5385072194021432	3475736.8071950045
1.5385369430344047	3497330.0609196164
1.5385666666666664	3508525.0256978115
1.5385963902989281	3511728.271067339
1.5386261139311899	3512475.9675701507
1.5386558375634516	3512946.389719808
1.5386855611957133	3514499.524621426
1.538715284827975	3517755.8640378686
1.5387450084602368	3520505.6065200935
1.5387747320924985	3518302.9085198445
1.5388044557247602	3502937.6981056524
1.5388341793570217	3474808.6718550515
1.5388639029892834	3465282.062693598
1.5388936266215452	3490631.323244585
1.5389233502538069	3518736.2295200424
1.5389530738860686	3531164.5078611076
1.5389827975183303	3535240.4757257584
1.539012521150592	3537141.209238879
1.5390422447828538	3538223.2856444945
1.5390719684151155	3537956.355503338
1.5391016920473772	3533333.230339234
1.539131415679639	3520273.189355728
1.5391611393119005	3501899.452700533
1.5391908629441622	3480595.992967821
1.539220586576424	3450809.8729480817
1.5392503102086856	3441177.427394078
1.5392800338409474	3474130.504743921
1.539309757473209	3515354.2685528807
1.5393394811054708	3540519.6868180367
1.5393692047377325	3552214.795253841
1.5393989283699943	3557202.6647946434
1.539428652002256	3559477.194111845
1.5394583756345175	3560189.440010699
1.5394880992667792	3559564.3017708203
1.539517822899041	3557819.687476605
1.5395475465313027	3551408.5219206517
1.5395772701635644	3528454.2213789755
1.539606993795826	3489743.8912826506
1.5396367174280878	3480051.8341143583
1.5396664410603496	3518271.0347854756
1.5396961646926113	3556872.5620795144
1.539725888324873	3572771.1020728312
1.5397556119571345	3577677.1005691756
1.5397853355893965	3580214.75273587
1.539815059221658	3582126.4260191983
1.5398447828539197	3583115.5449498403
1.5398745064861814	3583293.4990582024
1.5399042301184431	3583438.282258628
1.5399339537507049	3580236.578830569
1.5399636773829666	3560075.4518970554
1.5399934010152283	3516735.255747483
1.54002312464749	3492768.0111457673
1.5400528482797515	3525196.7280049007
1.5400825719120135	3569825.9358920087
1.540112295544275	3590285.3321823007
1.540142019176537	3595736.618041895
1.5401717428087984	3597289.3761144206
1.5402014664410602	3598070.8727748743
1.5402311900733219	3598810.234948665
1.5402609137055836	3599527.096378794
1.5402906373378453	3599333.7560526463
1.540320360970107	3595451.9996068627
1.5403500846023688	3579160.49289077
1.5403798082346305	3538820.7501249397
1.540409531866892	3500305.311569263
1.540439255499154	3516963.260452749
1.5404689791314155	3566436.3379243654
1.5404987027636772	3596313.000495014
1.540528426395939	3605376.383169759
1.5405581500282006	3607788.413714686
1.5405878736604623	3608623.1073851855
1.540617597292724	3608227.693655478
1.5406473209249858	3606125.3099357784
1.5406770445572475	3604165.9172870917
1.540706768189509	3604386.442683103
1.540736491821771	3600314.4685907215
1.5407662154540325	3575000.3482760903
1.5407959390862944	3528931.483513211
1.540825662718556	3514110.3389340322
1.5408553863508176	3554099.2192554604
1.5408851099830794	3596137.6527771726
1.540914833615341	3612460.660209395
1.5409445572476028	3614747.252437695
1.5409742808798645	3613370.613670977
1.541004004512126	3613705.5395863326
1.541033728144388	3616746.445031291
1.5410634517766495	3619509.5087252962
1.5410931754089114	3620194.147816105
1.541122899041173	3617346.8696353994
1.5411526226734347	3604437.517706892
1.5411823463056964	3569494.4046793776
1.5412120699379581	3529180.870464205
1.5412417935702198	3535084.3366465815
1.5412715172024816	3578990.9951028265
1.541301240834743	3610953.943605553
1.541330964467005	3623692.853619724
1.5413606880992665	3628860.42735333
1.5413904117315285	3631372.445942946
1.54142013536379	3632742.312543886
1.5414498589960517	3633618.8010977735
1.5414795826283134	3634159.1299146814
1.5415093062605751	3634007.3945383243
1.5415390298928369	3630741.1577551933
1.5415687535250986	3614280.839354807
1.54159847715736	3572307.7275575157
1.541628200789622	3532414.6668601106
1.5416579244218835	3545654.5758439056
1.5416876480541455	3592692.6789670154
1.541717371686407	3625089.623260782
1.5417470953186687	3636523.6704691574
1.5417768189509304	3638518.9701377456
1.5418065425831922	3637140.7957969564
1.5418362662154539	3636399.346563353
1.5418659898477156	3638824.341592156
1.5418957134799771	3641115.795085632
1.541925437112239	3639695.118178884
1.5419551607445006	3633692.79122602
1.5419848843767625	3617303.2232067664
1.542014608009024	3584207.417400895
1.5420443316412857	3561316.253403148
1.5420740552735475	3580550.413242254
1.5421037789058092	3607303.5175274913
1.542133502538071	3607174.6012525954
1.5421632261703326	3603869.8784561106
1.5421929498025944	3619262.352142453
1.542222673434856	3638538.0535084647
1.5422523970671176	3648899.2104346305
1.5422821206993795	3653511.598949203
1.542311844331641	3655951.277515845
1.542341567963903	3656727.7956766533
1.5423712915961645	3654293.564148914
1.5424010152284262	3641653.011221269
1.542430738860688	3611991.5139551302
1.5424604624929497	3589210.3018915537
1.5424901861252114	3606713.3368747765
1.542519909757473	3640422.662806756
1.5425496333897346	3658012.575069858
1.5425793570219966	3662648.6642581094
1.542609080654258	3663080.3040332305
1.54263880428652	3662969.0542562
1.5426685279187815	3663850.460717653
1.5426982515510432	3665392.826201756
1.542727975183305	3666682.483464292
1.5427576988155667	3666794.968345293
1.5427874224478284	3663968.5984644736
1.5428171460800901	3653323.047522715
1.5428468697123516	3627951.2472121343
1.5428765933446136	3600649.36724019
1.542906316976875	3601391.4773669564
1.542936040609137	3624706.8217487247
1.5429657642413985	3648225.832799928
1.5429954878736603	3665113.094606328
1.543025211505922	3673954.2786745033
1.5430549351381837	3677480.0312553477
1.5430846587704454	3679094.771006405
1.5431143824027072	3680143.9165976658
1.5431441060349687	3680895.895669247
1.5431738296672306	3681158.993182045
1.543203553299492	3679976.9385525775
1.543233276931754	3673874.1717448607
1.5432630005640156	3655474.9080696027
1.5432927241962773	3629865.341272181
1.543322447828539	3628159.7176540648
1.5433521714608007	3654840.300214718
1.5433818950930625	3677319.336316527
1.5434116187253242	3685384.537343325
1.5434413423575857	3687821.0517231585
1.5434710659898476	3689380.602909798
1.5435007896221091	3690497.6403751983
1.543530513254371	3691371.766782717
1.5435602368866326	3692434.711159194
1.5435899605188943	3693503.5156699936
1.543619684151156	3694102.7743623853
1.5436494077834177	3693017.0465922332
1.5436791314156795	3685578.8616024745
1.5437088550479412	3667751.4230201985
1.5437385786802027	3655048.3187677674
1.5437683023124646	3666550.1871567033
1.5437980259447261	3686666.827369726
1.543827749576988	3697126.991542225
1.5438574732092496	3700241.5791636687
1.5438871968415115	3701104.138065179
1.543916920473773	3701355.4729542206
1.5439466441060348	3701309.848738935
1.5439763677382965	3699985.85598892
1.5440060913705582	3696384.8674050504
1.54403581500282	3693743.713592172
1.5440655386350817	3695570.580572825
1.5440952622673432	3696779.121499095
1.5441249858996051	3688581.931471399
1.5441547095318666	3672158.1591268717
1.5441844331641286	3660846.5126828225
1.54421415679639	3652357.8740320806
1.5442438804286518	3643660.2078886298
1.5442736040609135	3656475.683292636
1.5443033276931752	3683520.1977218073
1.544333051325437	3695610.0368553377
1.5443627749576987	3686697.74098082
1.5443924985899602	3675197.5477689602
1.5444222222222221	3682228.0793184517
1.5444519458544836	3698637.480002248
1.5444816694867456	3706601.219653108
1.544511393119007	3707654.410468848
1.5445411167512688	3707283.3689563195
1.5445708403835305	3702224.935373323
1.5446005640157923	3694545.570852975
1.544630287648054	3697683.3788967193
1.5446600112803157	3709772.408553389
1.5446897349125772	3718781.153201436
1.5447194585448392	3723318.470185652
1.5447491821771007	3725719.14911821
1.5447789058093626	3727120.1136768335
1.5448086294416241	3728134.554513211
1.5448383530738858	3729016.227424299
1.5448680767061476	3729834.9854783323
1.5448978003384093	3730607.4994123285
1.544927523970671	3731259.832756222
1.5449572476029327	3731285.561654871
1.5449869712351942	3728651.165651085
1.5450166948674562	3721106.3606766406
1.5450464184997177	3714778.742063922
1.5450761421319796	3719473.513024496
