# Lambda	ivar
0.9499348837209302	1.7190086597824254e-07
0.950033247200689	1.7442305801656794e-07
0.9501316106804479	1.769503462310798e-07
0.9502299741602068	2.0023902535757857e-07
0.9503283376399655	2.382707426639664e-07
0.9504267011197244	2.2068378360944576e-07
0.9505250645994833	1.699926980361219e-07
0.9506234280792419	1.4456683984802924e-07
0.9507217915590008	1.3861958041952233e-07
0.9508201550387597	1.377825830398218e-07
0.9509185185185184	1.3517680423880958e-07
0.9510168819982773	1.3241359013178073e-07
0.9511152454780362	1.3111411625417414e-07
0.951213608957795	1.3081997737939582e-07
0.9513119724375538	1.3109674422310194e-07
0.9514103359173126	1.3113331823009724e-07
0.9515086993970715	1.3202117930740075e-07
0.9516070628768303	1.3389556320826693e-07
0.9517054263565892	1.3548007918382332e-07
0.9518037898363481	1.4257051308627152e-07
0.9519021533161068	1.6035864169326752e-07
0.9520005167958656	1.6889602343900242e-07
0.9520988802756245	1.5890063583341406e-07
0.9521972437553834	1.5066152368971761e-07
0.9522956072351421	1.487889222833027e-07
0.952393970714901	1.595022667691537e-07
0.9524923341946598	1.692145798009176e-07
0.9525906976744185	1.5402088560049435e-07
0.9526890611541774	1.392804024441688e-07
0.9527874246339363	1.3357159276504572e-07
0.9528857881136952	1.3028621038360965e-07
0.9529841515934538	1.340721850237713e-07
0.9530825150732127	1.4178598075853998e-07
0.9531808785529716	1.3815064680107126e-07
0.9532792420327303	1.2651472730867252e-07
0.9533776055124892	1.197571883907737e-07
0.9534759689922481	1.1733287088339233e-07
0.953574332472007	1.1628555388295415e-07
0.9536726959517656	1.1850541726848322e-07
0.9537710594315245	1.2646805154726366e-07
0.9538694229112834	1.31692641448934e-07
0.9539677863910422	1.250002568577178e-07
0.9540661498708011	1.1776717243299107e-07
0.9541645133505599	1.1525438686652395e-07
0.9542628768303187	1.1661811965188505e-07
0.9543612403100775	1.187647328074306e-07
0.9544596037898364	1.205935690356465e-07
0.9545579672695953	1.3299413933422105e-07
0.954656330749354	1.5108240110422047e-07
0.9547546942291129	1.4313065078908246e-07
0.9548530577088717	1.2377135208292668e-07
0.9549514211886304	1.132499985299349e-07
0.9550497846683893	1.0982023150617513e-07
0.9551481481481482	1.0906217909638137e-07
0.9552465116279071	1.0745826478224395e-07
0.9553448751076657	1.0609515483075463e-07
0.9554432385874246	1.0976667490307196e-07
0.9555416020671835	1.2220270921357782e-07
0.9556399655469422	1.3204954186554151e-07
0.9557383290267011	1.2585497392718454e-07
0.95583669250646	1.209591210324842e-07
0.9559350559862189	1.2459562660332982e-07
0.9560334194659775	1.2208774645729152e-07
0.9561317829457364	1.1018750863954849e-07
0.9562301464254953	1.0113015259251652e-07
0.9563285099052541	9.894248958580459e-08
0.9564268733850129	1.0301761920774524e-07
0.9565252368647718	1.1041632094965729e-07
0.9566236003445305	1.1636976551195653e-07
0.9567219638242894	1.2066530060235489e-07
0.9568203273040483	1.236449044593833e-07
0.9569186907838071	1.2118416243273948e-07
0.9570170542635659	1.1236371997213462e-07
0.9571154177433248	1.0602501952986951e-07
0.9572137812230836	1.0396531889411818e-07
0.9573121447028423	1.0359345563825004e-07
0.9574105081826012	1.015690262506279e-07
0.9575088716623601	9.635693294746208e-08
0.957607235142119	9.220559268861763e-08
0.9577055986218777	9.086169937829826e-08
0.9578039621016365	9.133795972222511e-08
0.9579023255813954	9.223189814254912e-08
0.9580006890611541	9.271856835720922e-08
0.958099052540913	9.562206753796422e-08
0.9581974160206719	1.0507261878383708e-07
0.9582957795004305	1.1583429504935361e-07
0.9583941429801894	1.1370766696436842e-07
0.9584925064599483	1.0084151019762386e-07
0.9585908699397072	9.134373547814282e-08
0.9586892334194659	8.838422988700306e-08
0.9587875968992248	8.909871792131468e-08
0.9588859603789837	9.148847377062736e-08
0.9589843238587424	9.583283581350723e-08
0.9590826873385013	1.0352201181326203e-07
0.9591810508182601	1.0973788600343434e-07
0.959279414298019	1.0863204369044664e-07
0.9593777777777778	1.060185578371799e-07
0.9594761412575367	1.0345221230871286e-07
0.9595745047372956	9.841984832337403e-08
0.9596728682170542	9.391369169301472e-08
0.9597712316968131	9.033359028571e-08
0.959869595176572	8.810347992119396e-08
0.9599679586563307	8.944420762172813e-08
0.9600663221360896	9.217327092620528e-08
0.9601646856158484	9.136415348305892e-08
0.9602630490956073	8.763742354724887e-08
0.960361412575366	8.470369704707494e-08
0.9604597760551249	8.349178662906843e-08
0.9605581395348838	8.517604346435554e-08
0.9606565030146424	9.136604850079956e-08
0.9607548664944013	9.809032717695762e-08
0.9608532299741602	9.669281022408482e-08
0.9609515934539191	9.083467551682295e-08
0.9610499569336778	8.79390964305375e-08
0.9611483204134367	8.795232379765893e-08
0.9612466838931956	8.835335807159145e-08
0.9613450473729542	8.630297085597932e-08
0.9614434108527131	8.338083467522443e-08
0.961541774332472	8.327901416942802e-08
0.9616401378122308	8.690205059096007e-08
0.9617385012919897	9.116928925107607e-08
0.9618368647717486	9.02545189869418e-08
0.9619352282515073	8.711619615134448e-08
0.9620335917312661	8.726743651198444e-08
0.962131955211025	8.896754917175339e-08
0.9622303186907839	9.17644091495714e-08
0.9623286821705426	9.605974597845425e-08
0.9624270456503015	9.741250909093572e-08
0.9625254091300603	9.410957124454247e-08
0.9626237726098192	9.018933286663628e-08
0.9627221360895779	9.00392793269768e-08
0.9628204995693368	9.273711264051373e-08
0.9629188630490957	9.210820405572468e-08
0.9630172265288544	8.795722094899958e-08
0.9631155900086132	8.504821752035679e-08
0.9632139534883721	8.331632943422071e-08
0.9633123169681308	8.188485691013395e-08
0.9634106804478897	8.104754122573745e-08
0.9635090439276486	8.094293711353699e-08
0.9636074074074075	8.158306079156782e-08
0.9637057708871661	8.388008919658968e-08
0.963804134366925	8.966106377236803e-08
0.9639024978466839	9.76938286907358e-08
0.9640008613264427	9.990880536596783e-08
0.9640992248062016	9.328864878380128e-08
0.9641975882859604	8.802961411044126e-08
0.9642959517657193	8.697220983246009e-08
0.964394315245478	8.530714359803873e-08
0.9644926787252369	8.345736038889616e-08
0.9645910422049958	8.458388182565078e-08
0.9646894056847545	9.037026980082893e-08
0.9647877691645134	9.788150525882364e-08
0.9648861326442723	9.68704962457554e-08
0.9649844961240309	8.941991205399416e-08
0.9650828596037898	8.4874292743926e-08
0.9651812230835487	8.340812988495237e-08
0.9652795865633076	8.27325187606103e-08
0.9653779500430663	8.302145728658354e-08
0.9654763135228251	8.420055470001698e-08
0.965574677002584	8.477052331033617e-08
0.9656730404823427	8.44176835441301e-08
0.9657714039621016	8.390471588608798e-08
0.9658697674418605	8.371969739951611e-08
0.9659681309216194	8.378199749903641e-08
0.966066494401378	8.34048970231152e-08
0.9661648578811369	8.383273090818585e-08
0.9662632213608958	8.641530165567898e-08
0.9663615848406545	9.062814687606394e-08
0.9664599483204134	9.414427813407646e-08
0.9665583118001723	9.309409550560233e-08
0.966656675279931	8.943929072110373e-08
0.9667550387596899	8.663136861482129e-08
0.9668534022394488	8.478056487690289e-08
0.9669517657192076	8.406359598708129e-08
0.9670501291989664	8.374703029192819e-08
0.9671484926787253	8.490855689845764e-08
0.9672468561584842	8.793447493462016e-08
0.9673452196382428	8.792536809248782e-08
0.9674435831180017	8.39242985237393e-08
0.9675419465977606	8.092967414264971e-08
0.9676403100775195	8.003806198898151e-08
0.9677386735572782	7.994218628357287e-08
0.967837037037037	7.995884983377371e-08
0.9679354005167959	7.998594207756655e-08
0.9680337639965546	8.039927666723707e-08
0.9681321274763135	8.25026023331192e-08
0.9682304909560724	8.694497084565202e-08
0.968328854435831	8.933248570975206e-08
0.9684272179155899	8.629625565976916e-08
