# Lambda	Flux
1.5358618161308515	1047416.4639826246
1.5358915397631132	1051048.30471548
1.5359212633953747	1052019.2696198875
1.5359509870276367	1052064.388054384
1.5359807106598982	1051963.714885378
1.53601043429216	1051801.237192472
1.5360401579244216	1050379.257127633
1.5360698815566833	1043538.9111990777
1.536099605188945	1031552.3306382184
1.5361293288212068	1028609.2240673712
1.5361590524534685	1040105.904405315
1.5361887760857302	1051555.9644738731
1.5362184997179917	1055832.1642755733
1.5362482233502537	1055493.9209983866
1.5362779469825152	1053933.3037072266
1.5363076706147771	1055022.2599528064
1.5363373942470386	1058309.9996063563
1.5363671178793004	1060224.2391973326
1.536396841511562	1058841.8833689753
1.5364265651438238	1051846.7616292895
1.5364562887760855	1042127.0514665416
1.5364860124083473	1042102.5776650868
1.536515736040609	1052381.064203038
1.5365454596728707	1060630.4565414116
1.5365751833051322	1063824.861523916
1.5366049069373942	1065075.6685806497
1.5366346305696557	1065640.4621989187
1.5366643542019176	1065638.010458819
1.536694077834179	1064903.1829430072
1.5367238014664408	1062973.8846229229
1.5367535250987026	1060072.3253000688
1.5367832487309643	1055774.4108227224
1.536812972363226	1051084.5545412372
1.5368426959954877	1053253.1950699522
1.5368724196277492	1061938.449579453
1.5369021432600112	1068357.3087429202
1.5369318668922727	1070771.92881809
1.5369615905245346	1071605.2533858393
1.5369913141567961	1071957.6409993344
1.5370210377890579	1072020.4922447978
1.5370507614213196	1071618.628916244
1.5370804850535813	1069700.7889761974
1.537110208685843	1063183.4823207757
1.5371399323181048	1050612.2975374635
1.5371696559503663	1042081.0218925154
1.5371993795826282	1049233.0841097499
1.5372291032148897	1063828.3823888076
1.5372588268471516	1073034.7143471118
1.5372885504794132	1076514.5032524676
1.5373182741116749	1077892.1507652155
1.5373479977439366	1078678.3527130794
1.5373777213761983	1079143.3808182203
1.53740744500846	1079422.0739482043
1.5374371686407218	1079840.5174220728
1.5374668922729833	1080233.603044834
1.5374966159052452	1079802.36602311
1.5375263395375067	1078299.2957657292
1.5375560631697687	1076742.0486003333
1.5375857868020302	1075272.5157636798
1.537615510434292	1074492.8219067622
1.5376452340665536	1077089.4115544187
1.5376749576988153	1081467.9817921894
1.537704681331077	1084297.1270694518
1.5377344049633388	1085541.1093185076
1.5377641285956005	1086149.599266366
1.5377938522278622	1086503.669787213
1.5378235758601237	1086910.047186065
1.5378532994923857	1087576.4211068954
1.5378830231246472	1088273.1516555296
1.537912746756909	1088820.6202390217
1.5379424703891706	1089328.1505404385
1.5379721940214324	1089809.9931777006
1.538001917653694	1090079.6699268105
1.5380316412859558	1089577.3836819397
1.5380613649182175	1087362.893313918
1.5380910885504793	1084747.7180809649
1.538120812182741	1085763.9941956676
1.5381505358150027	1089783.1056305233
1.5381802594472642	1092731.8301112843
1.538209983079526	1093967.1578176613
1.5382397067117877	1094471.5695470725
1.5382694303440494	1094616.7245430688
1.5382991539763111	1094691.1148141455
1.5383288776085728	1095140.8335537103
1.5383586012408346	1095840.3760028782
1.5383883248730963	1095958.6504290323
1.538418048505358	1093742.916174156
1.5384477721376197	1088068.0671932618
1.5384774957698812	1084331.8346356084
1.5385072194021432	1088506.0923112177
1.5385369430344047	1095268.511567685
1.5385666666666664	1098774.4697323386
1.5385963902989281	1099777.6390256176
1.5386261139311899	1100011.7982526184
1.5386558375634516	1100159.1251329998
1.5386855611957133	1100645.5288295534
1.538715284827975	1101665.3271105331
1.5387450084602368	1102526.4707937965
1.5387747320924985	1101836.6420592861
1.5388044557247602	1097024.671922219
1.5388341793570217	1088215.424457377
1.5388639029892834	1085231.9492773062
1.5388936266215452	1093170.6475964398
1.5389233502538069	1101972.339192536
1.5389530738860686	1105864.5375812403
1.5389827975183303	1107141.019645752
1.539012521150592	1107736.2775263346
1.5390422447828538	1108075.1544450412
1.5390719684151155	1107991.560098943
1.5391016920473772	1106543.7255772213
1.539131415679639	1102453.678394732
1.5391611393119005	1096699.524531354
1.5391908629441622	1090027.8598751815
1.539220586576424	1080699.6551216475
1.5392503102086856	1077683.0328071609
1.5392800338409474	1088003.0387366675
1.539309757473209	1100913.1992943843
1.5393394811054708	1108794.3232183345
1.5393692047377325	1112456.9127361905
1.5393989283699943	1114018.9954678242
1.539428652002256	1114731.7430533974
1.5394583756345175	1114958.6561523126
1.5394880992667792	1114778.2047863097
1.539517822899041	1114254.6079869706
1.5395475465313027	1112247.8135700033
1.5395772701635644	1105036.7496642524
1.539606993795826	1092897.5242680013
1.5396367174280878	1089857.9592944442
1.5396664410603496	1101826.674395098
1.5396961646926113	1113915.5970135725
1.539725888324873	1118894.5868817745
1.5397556119571345	1120431.0119428912
1.5397853355893965	1121225.735393757
1.539815059221658	1121824.4192958814
1.5398447828539197	1122134.1842846028
1.5398745064861814	1122189.9145291722
1.5399042301184431	1122235.256548182
1.5399339537507049	1121232.570039834
1.5399636773829666	1114918.6536959182
1.5399934010152283	1101345.6837887804
1.54002312464749	1093839.7950295145
1.5400528482797515	1103995.586352159
1.5400825719120135	1117972.2393973093
1.540112295544275	1124379.565327636
1.540142019176537	1126086.7595664626
1.5401717428087984	1126573.0410131789
1.5402014664410602	1126817.7843779689
1.5402311900733219	1127049.3323682782
1.5402609137055836	1127273.8337380437
1.5402906373378453	1127213.2846922108
1.540320360970107	1125997.6241118223
1.5403500846023688	1120895.5675573123
1.5403798082346305	1108262.2586608685
1.540409531866892	1096200.2773936896
1.540439255499154	1101417.1162650208
1.5404689791314155	1116910.7714322696
1.5404987027636772	1126267.342255368
1.540528426395939	1129105.7472934758
1.5405581500282006	1129861.1188161417
1.5405878736604623	1130122.488960351
1.540617597292724	1129998.6307570513
1.5406473209249858	1129340.2140483318
1.5406770445572475	1128726.5846016943
1.540706768189509	1128795.6469884762
1.540736491821771	1127520.4154242259
1.5407662154540325	1119592.7218702838
1.5407959390862944	1105165.2073186315
1.540825662718556	1100523.6281660385
1.5408553863508176	1113047.0568508704
1.5408851099830794	1126212.3498271913
1.540914833615341	1131324.2713320123
1.5409445572476028	1132040.3696625214
1.5409742808798645	1131609.2437961122
1.541004004512126	1131714.1340132882
1.541033728144388	1132666.4677786217
1.5410634517766495	1133531.8008329943
1.5410931754089114	1133746.233085289
1.541122899041173	1132854.5527743523
1.5411526226734347	1128811.692840989
1.5411823463056964	1117868.4432645475
1.5412120699379581	1105243.3191669483
1.5412417935702198	1107092.1138635115
1.5412715172024816	1120842.482392572
1.541301240834743	1130852.4085555414
1.541330964467005	1134841.8894868868
1.5413606880992665	1136460.2324411592
1.5413904117315285	1137246.9268395335
1.54142013536379	1137675.9309559136
1.5414498589960517	1137950.4230595182
1.5414795826283134	1138119.6392091662
1.5415093062605751	1138072.1197038526
1.5415390298928369	1137049.2231375389
1.5415687535250986	1131894.2993660339
1.54159847715736	1118749.4632053825
1.541628200789622	1106256.0424521412
1.5416579244218835	1110402.4214164068
1.5416876480541455	1125133.4747371583
1.541717371686407	1135279.3156838976
1.5417470953186687	1138860.1479051223
1.5417768189509304	1139485.0213314365
1.5418065425831922	1139053.4145285427
1.5418362662154539	1138821.2126966198
1.5418659898477156	1139580.6550120374
1.5418957134799771	1140298.2757537675
1.541925437112239	1139853.3583044745
1.5419551607445006	1137973.592781467
1.5419848843767625	1132840.8261177987
1.542014608009024	1122476.1205660522
1.5420443316412857	1115307.231045687
1.5420740552735475	1121330.8461906593
1.5421037789058092	1129709.190058632
1.542133502538071	1129668.8168818871
1.5421632261703326	1128633.867552703
1.5421929498025944	1133454.3711749087
1.542222673434856	1139490.995997262
1.5422523970671176	1142735.828186855
1.5422821206993795	1144180.3027262518
1.542311844331641	1144944.3443259746
1.542341567963903	1145187.530524281
1.5423712915961645	1144425.1965746777
1.5424010152284262	1140466.5179331629
1.542430738860688	1131177.342456569
1.5424604624929497	1124042.886223505
1.5424901861252114	1129524.360081665
1.542519909757473	1140081.2031773562
1.5425496333897346	1145589.8847579688
1.5425793570219966	1147041.781786938
1.542609080654258	1147176.9605938299
1.54263880428652	1147142.1221579514
1.5426685279187815	1147418.1551320918
1.5426982515510432	1147901.1800494173
1.542727975183305	1148305.063868406
1.5427576988155667	1148340.2904866312
1.5427874224478284	1147455.1482102273
1.5428171460800901	1144121.2513438456
1.5428468697123516	1136175.49418366
1.5428765933446136	1127625.2913725385
1.542906316976875	1127857.7281188064
1.542936040609137	1135159.5817861233
1.5429657642413985	1142525.306345305
1.5429954878736603	1147814.0482638036
1.543025211505922	1150582.8772708946
1.5430549351381837	1151687.1779342757
1.5430846587704454	1152194.959058007
1.5431143824027072	1152536.3385605647
1.5431441060349687	1152801.1680837895
1.5431738296672306	1152900.6110516377
1.543203553299492	1152519.890024228
1.543233276931754	1150611.2112299642
1.5432630005640156	1144855.7431876564
1.5432927241962773	1136812.004450443
1.543322447828539	1136251.4235471725
1.5433521714608007	1144597.818109663
1.5433818950930625	1151636.3177640312
1.5434116187253242	1154162.0348254761
1.5434413423575857	1154925.0846818592
1.5434710659898476	1155413.4935404973
1.5435007896221091	1155763.3191487002
1.543530513254371	1156037.0716266101
1.5435602368866326	1156369.9567518388
1.5435899605188943	1156704.67711153
1.543619684151156	1156892.3485040413
1.5436494077834177	1156552.3280095956
1.5436791314156795	1154222.8908578767
1.5437088550479412	1148639.8223287622
1.5437385786802027	1144661.5567399762
1.5437683023124646	1148263.639842089
1.5437980259447261	1154563.6839606827
1.543827749576988	1157839.655762933
1.5438574732092496	1158815.1699529618
1.5438871968415115	1159085.3133863718
1.543916920473773	1159163.9454055575
1.5439466441060348	1159149.5203230213
1.5439763677382965	1158734.7943020905
1.5440060913705582	1157607.039332062
1.54403581500282	1156779.899054514
1.5440655386350817	1157352.023858605
1.5440952622673432	1157730.5059186784
1.5441249858996051	1155163.369119796
1.5441547095318666	1150019.8907147616
1.5441844331641286	1146477.3909649686
1.54421415679639	1143818.9804014957
1.5442438804286518	1141095.1081191308
1.5442736040609135	1145108.5660473532
1.5443033276931752	1153578.171600376
1.544333051325437	1157364.3800084128
1.5443627749576987	1154573.2915317756
1.5443924985899602	1150971.7440681742
1.5444222222222221	1153173.5150824038
1.5444519458544836	1158312.492561456
1.5444816694867456	1160806.518946098
1.544511393119007	1161136.3495804812
1.5445411167512688	1161020.1494249732
1.5445708403835305	1159435.9856903374
1.5446005640157923	1157031.0177439097
1.544630287648054	1158013.6937386992
1.5446600112803157	1161799.6486387574
1.5446897349125772	1164620.942137594
1.5447194585448392	1166041.906229702
1.5447491821771007	1166793.7334554638
1.5447789058093626	1167232.4773573058
1.5448086294416241	1167550.1725527488
1.5448383530738858	1167826.2884486888
1.5448680767061476	1168082.7011242919
1.5448978003384093	1168324.6314005204
1.544927523970671	1168528.9243879376
1.5449572476029327	1168536.9819229443
1.5449869712351942	1167711.9607627806
1.5450166948674562	1165349.1332038352
1.5450464184997177	1163367.4952750746
1.5450761421319796	1164837.7696645323
1.5451058657642411	1167968.1622638248
1.5451355893965029	1169784.8187442995
1.5451653130287646	1170401.2573805584
1.5451950366610263	1170701.2265333177
1.545224760293288	1171026.8554330943
1.5452544839255498	1171368.5106497311
1.5452842075578113	1171648.3462124253
