# Lambda	Flux
0.9637057708871661	3732073.1182338963
0.963804134366925	3491347.5464159492
0.9639024978466839	3204151.817994917
0.9640008613264427	3133082.492062169
0.9640992248062016	3355525.9450955978
0.9641975882859604	3556080.4263949795
0.9642959517657193	3599333.372915798
0.964394315245478	3669616.252517162
0.9644926787252369	3750984.4559223573
0.9645910422049958	3701007.345440997
0.9646894056847545	3463936.4192023976
0.9647877691645134	3198005.3412739076
0.9648861326442723	3231397.6770001478
0.9649844961240309	3500767.226533011
0.9650828596037898	3688338.6147957705
0.9651812230835487	3753199.309832981
0.9652795865633076	3783860.9989415957
0.9653779500430663	3770686.837957077
0.9654763135228251	3717863.1875904864
0.965574677002584	3692855.4018613477
0.9656730404823427	3708296.678407125
0.9657714039621016	3730977.2625551075
0.9658697674418605	3739225.9568987745
0.9659681309216194	3736444.3460993553
0.966066494401378	3753344.764525466
0.9661648578811369	3734182.143711038
0.9662632213608958	3622539.068688146
0.9663615848406545	3454075.659533877
0.9664599483204134	3325015.5550629464
0.9665583118001723	3362541.587121378
0.966656675279931	3500008.3594187107
0.9667550387596899	3613500.441165975
0.9668534022394488	3692417.829397801
0.9669517657192076	3723922.713268282
0.9670501291989664	3738004.590449632
0.9671484926787253	3686848.946138711
0.9672468561584842	3559929.0727800294
0.9673452196382428	3560298.241327327
0.9674435831180017	3730106.3176821633
0.9675419465977606	3868186.2546439506
0.9676403100775195	3911293.9118771274
0.9677386735572782	3915986.581610019
0.967837037037037	3915170.285745947
0.9679354005167959	3913843.7358567216
0.9680337639965546	3893714.8405998605
0.9681321274763135	3794409.8460377203
0.9682304909560724	3600461.1037235293
0.968328854435831	3504193.9053318608
0.9684272179155899	3627537.114842629
0.9685255813953488	3793318.6811255505
0.9686239448751077	3874094.087599712
0.9687223083548664	3889518.5787482047
0.9688206718346253	3878038.2579906518
0.9689190353143842	3871300.5422189976
0.969017398794143	3878675.6882379088
0.9691157622739018	3883737.200902455
0.9692141257536606	3883256.629507116
0.9693124892334195	3865221.7863406036
0.9694108527131783	3832310.5165846506
0.9695092161929372	3833272.9956011716
0.9696075796726961	3863324.774367606
0.9697059431524547	3878379.9449312035
0.9698043066322136	3890819.521871973
0.9699026701119725	3900336.9125666963
0.9700010335917312	3882164.170111602
0.9700993970714901	3850347.556533372
0.970197760551249	3804862.0968505084
0.9702961240310078	3709138.189948379
0.9703944875107665	3641675.378966384
0.9704928509905254	3726387.9685338307
0.9705912144702843	3862807.081393492
0.970689577950043	3921702.638263276
0.9707879414298018	3929736.6680233465
0.9708863049095607	3931724.069252062
0.9709846683893196	3914252.46821481
0.9710830318690783	3866991.631443053
0.9711813953488372	3849991.624545436
0.9712797588285961	3892686.8632908775
0.9713781223083547	3931968.9524840405
0.9714764857881136	3937560.0680953357
0.9715748492678725	3903651.3295909455
0.9716732127476313	3792683.388336715
0.9717715762273902	3673996.135986149
0.9718699397071491	3719303.6741990987
0.9719683031869079	3864762.660229353
0.9720666666666666	3948129.291865506
0.9721650301464255	3967250.473773448
0.9722633936261844	3965256.4023633203
0.9723617571059431	3945166.348077541
0.972460120585702	3874880.2065148866
0.9725584840654609	3771926.802143205
0.9726568475452197	3735056.374541302
0.9727552110249784	3795733.6400655373
0.9728535745047373	3882170.624996848
0.9729519379844962	3925230.787502564
0.9730503014642549	3935018.6980130156
0.9731486649440138	3931639.05344051
0.9732470284237726	3905828.6165307155
0.9733453919035315	3893545.6519277645
0.9734437553832902	3930235.5659182156
0.9735421188630491	3946342.480195395
0.973640482342808	3863734.0221968098
0.9737388458225666	3712343.2436356195
0.9738372093023255	3601954.7078158534
0.9739355727820844	3601585.4887331137
0.9740339362618432	3724037.1161495084
0.9741322997416021	3876832.513368693
0.9742306632213609	3966222.6184322513
0.9743290267011198	3980452.815558501
0.9744273901808785	3905142.484003613
0.9745257536606374	3733630.087480432
0.9746241171403963	3637427.0371306594
0.974722480620155	3762582.4399354276
0.9748208440999139	3929540.0239701867
0.9749192075796728	3985777.063900542
0.9750175710594317	3924257.397105778
0.9751159345391903	3771820.5743160397
0.9752142980189492	3703514.6483396767
0.9753126614987081	3828449.977921299
0.9754110249784668	3950647.6939621493
0.9755093884582257	3923461.3061174764
0.9756077519379845	3824377.848050536
0.9757061154177432	3812979.215079251
0.9758044788975021	3859736.0715173134
0.975902842377261	3805810.6323083537
0.9760012058570199	3689576.052259923
0.9760995693367785	3724383.0196207105
0.9761979328165374	3890374.2843437544
0.9762962962962963	3974916.5288961115
0.976394659776055	3911151.775000774
0.9764930232558139	3785321.9879150856
0.9765913867355728	3758120.6988186617
0.9766897502153317	3841658.5008268547
0.9767881136950904	3913127.8873499697
0.9768864771748493	3972095.1301499913
0.9769848406546081	4021057.5933168367
0.9770832041343669	4031317.8771191337
0.9771815676141258	4040356.8896412603
0.9772799310938847	4065429.812336856
0.9773782945736433	4077572.537449295
0.9774766580534022	4058084.253999304
0.9775750215331611	4007575.61828496
0.97767338501292	3976372.8829036728
0.9777717484926787	3995877.701175248
0.9778701119724376	4008347.137206012
0.9779684754521965	4002292.392477955
0.9780668389319551	3993640.020782893
