# Lambda	Flux
0.9408854435831179	5883314.000451433
0.9409838070628768	5904152.469463414
0.9410821705426357	5897396.396472215
0.9411805340223945	5959141.287214528
0.9412788975021533	5933900.221072145
0.9413772609819121	5948139.582283824
0.941475624461671	5971609.362084828
0.9415739879414298	5993781.460701792
0.9416723514211887	6017649.722112605
0.9417707149009475	6029838.237714434
0.9418690783807062	6042886.0737764565
0.9419674418604651	6070506.721264171
0.942065805340224	6090944.2469690405
0.9421641688199829	6105272.080368095
0.9422625322997416	6129537.7387548685
0.9423608957795004	6115212.593668597
0.9424592592592593	6167830.757411163
0.942557622739018	6159357.635955479
0.9426559862187769	6189684.326861054
0.9427543496985358	6236840.943806987
0.9428527131782947	6219408.203232577
0.9429510766580533	6255600.520385747
0.9430494401378122	6114438.907213149
0.9431478036175711	6284185.578832188
0.9432461670973298	6303371.491042753
0.9433445305770887	6294791.969548336
0.9434428940568476	6346198.650669145
0.9435412575366064	6333596.81270729
0.9436396210163651	6362956.533537836
0.943737984496124	6387253.630391023
0.9438363479758829	6397377.587938132
0.9439347114556417	6408113.868061138
0.9440330749354006	6461743.424581396
0.9441314384151593	6456648.143724519
0.9442298018949181	6461500.21766953
0.944328165374677	6498281.386526001
0.9444265288544359	6619574.688756888
0.9445248923341948	6491123.284512105
0.9446232558139535	6515976.65916687
0.9447216192937123	6526852.06950477
0.9448199827734712	6550849.6216716
0.9449183462532299	6587502.324883206
0.9450167097329888	6601602.663932862
0.9451150732127477	6637342.96576791
0.9452134366925066	6656570.986087727
0.9453118001722652	6674344.066647321
0.9454101636520241	6675272.149742785
0.945508527131783	6695880.798187644
0.9456068906115417	6755396.50691212
0.9457052540913006	6748236.033444402
0.9458036175710595	6702195.548012499
0.9459019810508181	6795332.941339048
0.946000344530577	6799232.2936029
0.9460987080103359	6799319.373251543
0.9461970714900948	6808175.861077717
0.9462954349698536	6861659.46036144
0.9463937984496124	6843793.431905244
0.9464921619293712	6854894.787558973
0.94659052540913	6890774.058631698
0.9466888888888889	6921198.939551668
0.9467872523686478	6928758.173294951
0.9468856158484066	6954760.350385905
0.9469839793281654	6964689.677130495
0.9470823428079242	6967436.007499757
0.9471807062876831	7023104.764631533
0.9472790697674418	7064213.445537937
0.9473774332472007	7024367.155364705
0.9474757967269596	7055530.139595228
0.9475741602067183	7072553.63618931
0.9476725236864771	7063512.198293207
0.947770887166236	7118557.53989192
0.9478692506459949	7104703.08272352
0.9479676141257536	7164152.079021174
0.9480659776055125	7162758.486833332
0.9481643410852714	7176852.281473328
0.94826270456503	7185701.8354420215
0.9483610680447889	7281303.855677468
0.9484594315245478	7177421.433532489
0.9485577950043067	7213347.155511709
0.9486561584840654	7282216.533772136
0.9487545219638243	7273706.747828068
0.9488528854435831	7319420.928193062
0.9489512489233419	7347068.369974714
0.9490496124031008	7347197.380308185
0.9491479758828596	7352301.884956861
0.9492463393626184	7386701.485033424
0.9493447028423773	7398802.9208195545
0.9494430663221362	7409597.636275944
0.949541429801895	7420961.156171928
0.9496397932816537	7456335.1100544995
0.9497381567614126	7478971.512209426
0.9498365202411715	7504454.763713836
0.9499348837209302	7460638.020095211
0.950033247200689	7539693.778782496
0.9501316106804479	7609272.587107644
0.9502299741602068	7574689.124908522
0.9503283376399655	7661422.918572299
0.9504267011197244	7825871.16237591
0.9505250645994833	7786945.69442186
0.9506234280792419	7844835.580015757
0.9507217915590008	7891872.406306072
0.9508201550387597	7939805.365771738
0.9509185185185184	7987830.936155006
0.9510168819982773	8038322.899114068
0.9511152454780362	8087689.874124101
0.951213608957795	8132023.606801379
0.9513119724375538	8187622.418558129
0.9514103359173126	8238054.947061894
0.9515086993970715	8285541.373299115
0.9516070628768303	8338822.835755837
0.9517054263565892	8411202.104437266
0.9518037898363481	8455147.252419837
0.9519021533161068	8527452.788079157
0.9520005167958656	8503390.262653546
0.9520988802756245	8546291.862985866
0.9521972437553834	8650898.340764169
0.9522956072351421	8722687.952291237
